id,isi_berita,label
168,"Jakarta - Seluruh bandara yang sebelumnya terdampak erupsi Gunung Anak Krakatau kembali dibuka untuk operasional penerbangan. Berdasarkan pembaruan Kantor Otoritas Bandar Udara Wilayah I Kelas Utama, terdapat delapan bandara yang telah kembali beroperasi. Informasi tersebut disampaikan melalui pembaruan operasional penerbangan per Selasa (8/9/2026) pukul 10.00 WIB. Pembukaan dilakukan setelah sebelumnya operasional bandar tersebut terdampak abu vulkanik Gunung Anak Krakatau. ""Seluruh Bandar Udara terdampak abu vulkanik Gunung Anak Krakatau telah dibuka kembali untuk operasional penerbangan,"" tulis Kantor Otoritas Bandar Udara Wilayah I Kelas Utama melalui akun Instagram resminya @otbansatu, Selasa (8/9/2026). SCROLL TO CONTINUE WITH CONTENT Baca juga: Airlangga Sebut Bencana Bikin Ekonomi Kontraksi di Daerah Terdampak Delapan bandara tersebut yakni Bandara Soekarno-Hatta (CGK), Halim Perdanakusuma (HLP), Husein Sastranegara (BDO), Radin Inten II (TKG), Budiarto (RTO), Pondok Cabe (PCB), M. Taufik Kiemas (TFY), serta Bandara Salakanagara, Tanjung Lesung. ADVERTISEMENT Meski seluruh bandara tersebut telah kembali beroperasi, masyarakat yang akan melakukan perjalanan menggunakan pesawat tetap diminta memeriksa status penerbangannya. Penumpang juga diimbau mengonfirmasi jadwal penerbangan melalui kanal resmi masing-masing maskapai sebelum berangkat menuju bandara. ""Kami mengimbau kepada seluruh pengguna jasa penerbangan untuk memeriksa status dan mengonfirmasi jadwal penerbangan melalui kanal resmi maskapai sebelum melaksanakan perjalanan menuju bandar udara,"" jelas Kantor Otoritas Bandar Udara Wilayah I Kelas Utama. Simak Video: Pertimbangan Menhub Buka Kembali Bandara Soekarno-Hatta [Gambas:Video 20detik] (acd/acd) ... Tautan telah disalin bandara abu vulkanik gunung anak krakatau operasional penerbangan",finance
169,"Jakarta - Morgan Stanley & Co. International Plc kedapatan mengakumulasi saham PT GoTo Gojek Tokopedia Tbk (GOTO) pada Rabu (2/9) kemarin. Perusahaan investasi itu membeli jutaan saham GOTO di bawah harga gocap atau Rp 50. Dikutip dari Keterbukaan Informasi Bursa Efek Indonesia (BEI), Morgan Stanley melakukan pembelian dengan status kepemilikan langsung. Pembelian dilakukan secara bertahap, yakni sebanyak 12.577.872.400 , 119.953.200, dan 9.221.177.326 untuk lembar saham biasa. Morgan Stanley membeli jutaan saham GOTO ini di harga Rp 25. Jika diakumulasi, perusahaan tersebut merogoh kocek sekitar Rp 547,97 miliar untuk memborong saham tersebut. SCROLL TO CONTINUE WITH CONTENT Baca juga: Asing Ramai-ramai Jual Saham GOTO Saat IHSG Melemah Melalui aksi korporasi tersebut, Morgan Stanley memperkuat kepemilikan saham menjadi 87.487.916.784 dari 65.808.820.258 lembar saham. Kemudian hak suara Morgan Stanley tercatat sebesar 7,5986%. ADVERTISEMENT Sementara saat ini, harga GOTO tercatat stagnan pada level Rp 50 per saham sejak pembukaan perdagangan hari ini, Selasa (8/9/2026). Pergerakan saham perseroan tercatat stagnan sejak tiga bulan perdagangan terakhir. Sepanjang tahun 2026, GOTO juga mencatat aksi jual bersih investor asing atau net foreign sell sebesar Rp 2,69 triliun. Simak juga Video Danantara soal Beli Saham GOTO: Kesejahteraan Ojol Penting [Gambas:Video 20detik] (ahi/ara) ... Tautan telah disalin morgan stanley saham goto goto gojek tokopedia",finance
170,"Jakarta - Ketua Dewan Perwakilan Rakyat (DPR) Puan Maharani memberikan respons soal pernyataaan Presiden Prabowo Subianto yang mempertimbangkan untuk mengintegrasikan Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) dan Badan Geologi. Menurut Puan, rencana penggabungan tersebut perlu dikaji secara mendalam terlebih dahulu karena masing-masing lembaga memiliki tugas yang berbeda. ""Kami meminta itu untuk dikaji dulu apakah itu diperlukan, karena penugasannya dan tugasnya itu berbeda-beda,"" ujar Puan di Gedung DPR RI, Jakarta Pusat, Selasa (8/9/2026). Kendati demikian, Puan menyatakan DPR pada prinsipnya akan memberikan dukungan apabila hasil kajian menunjukkan langkah penyatuan tersebut lebih efektif dalam penanganan kebencanaan ke depan. SCROLL TO CONTINUE WITH CONTENT Baca juga: Destry Damayanti Resmi Dilantik Jadi Gubernur BI ""Kalau itu dianggap memang akan lebih efektif, ya tentu saja DPR akan mendukung hal tersebut. Jadi lebih baik dikaji dulu dan pengkajiannya itu harus memang bermanfaat,"" beber ia. ADVERTISEMENT Sebelumnya, Presiden Prabowo Subianto mempertimbangkan BMKG dan Badan Geologi diintegrasikan untuk memantau potensi bencana di Tanah Air. Hal itu disampaikan Prabowo saat rapat terbatas (ratas) penanganan bencana secara hibrid di Istana Merdeka, Jakarta, Senin (7/9/2026). Rapat dihadiri sejumlah menteri kabinet, kepala badan/lembaga, serta kepala daerah terdampak bencana. Prabowo menilai sejauh ini usaha pemerintah untuk memitigasi bencana sudah maksimal. Prabowo berjanji pemerintah terus memantau potensi bencana, termasuk erupsi gunung berapi. Di hadapan Kepala Badan Geologi Lana Saria, Kepala BMKG Teuku Faisal Fathani, serta menteri lainnya, Prabowo mempertimbangkan dua lembaga tersebut diintegrasikan. Prabowo belum memutuskan, melainkan masih dipikirkan untuk disatukan. ""Kepala Badan Geologi nanti saya kira kerja sama lebih erat dengan yang lain untuk monitor ini. Nanti kita pikirkan apakah Badan Geologi itu harus diintegrasikan bersama BMKG. Tapi ya nanti kita bahas itu,"" ujar Prabowo, dikutip detikNews. Simak Video Puan soal Wacana BMKG-Badan Geologi Gabung: Kalau Efektif, DPR Dukung [Gambas:Video 20detik] (acd/acd) ... Tautan telah disalin badan geologi bmkg puan maharani integrasi lembaga penanganan bencana mitigasi bencana",finance
171,"Jakarta - Dewan Perwakilan Rakyat (DPR) menyetujui permohonan pemindahtanganan barang milik negara (BMN) yang diajukan oleh pemerintah melalui mekanisme penjualan secara lelang. Aset negara yang akan dilelang tersebut berupa satu unit kapal eks-KRI Ki Hajar Dewantara dengan nomor lambung 364. Persetujuan ini disampaikan langsung oleh Ketua Komisi I DPR RI, Utut Adianto, dalam rapat paripurna DPR ke-5 masa persidangan I tahun sidang 2026-2027 setelah melalui proses pembahasan bersama pihak pemerintah. ""Komisi I DPR RI menyetujui permohonan persetujuan pemindahtanganan barang milik negara melalui mekanisme penjualan secara lelang berupa satu unit kapal eks-KRI Ki Hajar Dewantara 364 pada Kementerian Pertahanan TNI Angkatan Laut sebagaimana disampaikan surat Bapak Presiden di awal,"" ujar Utut. SCROLL TO CONTINUE WITH CONTENT Baca juga: Dari Rp 2,41 T Jadi Rp 8,51 T, Mengintip Pertumbuhan Pupuk Indonesia Utut membeberkan spesifikasi teknis serta latar belakang dari kapal perang legendaris tersebut. Kapal jenis korvet ini merupakan buatan galangan kapal di Split, Yugoslavia yang kini wilayahnya masuk ke Kroasia di tepi Laut Adriatik. ADVERTISEMENT Kapal perang tersebut dibuat pada tahun 1979 dengan dimensi panjang 96,7 meter dan lebar 11,2 meter. Adapun nilai perolehan untuk kapal tersebut mencapai Rp 370.620.353.400. ""Ini kapalnya, Ki Hajar Dewantara nomor lambung 364, asal pembuatan Yugoslavia. Dari galangan kapal di Split. Nilainya Rp 370 (miliar),"" tambah ia. Adapun proses penjualan aset negara ini didasarkan pada amanat Undang-Undang Nomor 1 Tahun 2004 tentang Perbendaharaan Negara. Regulasi tersebut mewajibkan setiap penjualan barang milik negara yang nilainya melebihi Rp 100 miliar untuk wajib memperoleh persetujuan dari DPR RI. Setelah mendengarkan laporan lengkap dari Komisi I, Wakil Ketua DPR Sufmi Dasco mengetok palu persetujuan setelah para peserta sidang menyatakan setuju atas permohonan tersebut. Lihat juga Video: Canopus-936, Kapal Perang Baru Indonesia dari Jerman [Gambas:Video 20detik] (acd/acd) ... Tautan telah disalin pemindahtanganan bmn dpr ri lelang kapal",finance
172,Jakarta - KAI Commuter membatalkan 17 perjalanan KRL Bogor Line per hari mulai 7-30 September 2026 untuk mendukung perawatan intensif rangkaian kereta.,finance
173,"Jakarta - Sederet bencana alam melanda Indonesia dalam beberapa waktu terakhir, mulai dari banjir bandang, gempa bumi, hingga erupsi gunung berapi di beberapa daerah. Belum lagi urusan kebakaran hutan dan lahan (karhutla) juga belum selesai sepenuhnya penanganannya. Lantas apakah deretan bencana ini dapat memperlambat pertumbuhan ekonomi di Indonesia? Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan tentu saja perlambatan ekonomi bisa terjadi di daerah-daerah yang terdampak bencana saja, tidak secara nasional. Sejauh ini pemerintah masih memonitor sebesar apa dampaknya dan apa saja yang bisa langsung diperbaiki untuk mempercepat pemulihan. SCROLL TO CONTINUE WITH CONTENT ""Ya pertama tentu di daerah yang terdampak pasti terjadi kontraksi dan kami masih monitor program-program apa yang terkena dan di berbagai provinsi tersebut,"" ujar Airlangga di Kompleks Istana Kepresidenan, Jakarta Pusat, Selasa (8/9/2026). Baca juga: Purbaya Siap Gelontorkan Dana Bencana, Minta Hitungan Jangan Ngaco! ADVERTISEMENT Airlangga juga mengatakan pemerintah mulai memantau dampak erupsi beberapa gunung berapi terhadap aktivitas masyarakat yang berkurang. ""Sekarang juga kami sedang monitor akibat daripada letusan 5-6 gunung di Indonesia ini terutama untuk aktivitas masyarakat yang sangat berkurang,"" ujar Airlangga. Dari segi logistik, Airlangga juga mengatakan pasti ada dampak ekonomi dan kerugian yang terjadi apalagi ada beberapa bandara besar yang mesti ditutup imbas abu vulkanik gunung berapi. Namun ketika ditanya berapa nominalnya, dia bilang pemerintah masih menghitungnya. ""Logistik sudah pasti di sektor penerbangan sudah terjadi gangguan karena sektor penerbangan kan juga ada kaitannya dengan kargo,"" ujar Airlangga. ""Sudah ada tapi kita monitor karena kita masih monitor berapa lama ini harus ditutup,"" katanya ketika ditanya apakah ada nominal kerugian. Baca juga: Menhub Jamin Maskapai Refund Tiket Pesawat 100% Imbas Abu Vulkanik Di sisi lain, Menteri Keuangan Purbaya Yudhi Sadewa sedikit optimistis dampak bencana, khususnya dampak erupsi Gunung Anak Krakatau tidak akan memperlambat perekonomian.Namun, dia mengakui dampak bencana kemungkinan cukup besar di Sumatera yang terkena banjir bandang dan NTT yang terkena gempa. ""Belum (memicu perlambatan ekonomi). Harusnya sih nggak terlalu signifikan ya kalau hanya beberapa hari. Kalau hanya beberapa hari bencana saja dan debunya kan nggak tebel-tebel amat kan ya? Kita lihat ke depan seperti apa,"" papar Purbaya di tempat yang sama. ""Kalau saya lihat secara kasar sih harusnya dampaknya nggak sebesar di Provinsi Sumatera Utara, Aceh, Sumatera Barat kemarin atau di NTT kemarin ya,"" lanjutnya. Simak juga Video: Rencana Mensos soal Dana Darurat Bantu Warga Terdampak Bencana [Gambas:Video 20detik] (hal/ara) ... Tautan telah disalin erupsi gunung berapi bencana alam ekonomi indonesia kontraksi ekonomi airlangga hartarto",finance
174,"Jakarta - Putri Mahkota Victoria Ingrid Alice Desiree berkunjung ke Nusa Tenggara Barat (NTB). Pewaris takhta Kerajaan Swedia itu berada di NTB selama empat hari, 5-8 September 2026. Gubernur NTB Lalu Muhammad Iqbal menyampaikan bahwa kedatangan Victoria bukan hanya sebagai calon penerus Raja Carl XVI Gustaf, tetapi juga sebagai Goodwill Ambassador UNDP, badan pembangunan Perserikatan Bangsa-Bangsa. Menurutnya, Lombok dipilih karena memiliki jejak panjang kerja sama dengan UNDP, mulai dari pemulihan pasca gempa, kesehatan, ekonomi biru hingga penguatan ekonomi masyarakat. Putri Victoria melihat secara dekat bagaimana agenda pembangunan berkelanjutan diterjemahkan dalam aksi nyata di lapangan. SCROLL TO CONTINUE WITH CONTENT ""Beliau melihat langsung pengembangan ekonomi biru, perlindungan ekosistem pesisir, serta program asuransi terumbu karang. Hal itu sebagai sinergi pengelolaan pariwisata bahari dan pelestarian lingkungan laut,"" katanya dalam keterangan tertulis, Selasa (8/9/2026). Iqbal menyampaikan, kunjungan tersebut semakin memperpanjang daftar tamu internasional yang datang ke NTB. Sebelumnya, sebanyak 11 duta besar negara sahabat sudah berkunjung ke NTB. Mulai dari duta besar Qatar H.E. Dr. Sultan bin Mubarak Saad Al-Dosari, Oman H.E. Mohamed Ahmed Salim Al-Shanfari, Maroko H.E. Redouane Houssaini, hingga Duta Besar Palestina Palestina H.E. Zuhair Saleh Muhammad Al-Shun. ADVERTISEMENT Bahkan, tahun lalu Gubernur Iqbal menggelar Indonesia Gastrodiplomacy Series (IGS) yang diikuti duta besar dan diplomat perwakilan dari 27 negara. Mereka tak hanya dari Benua Asia, tapi juga Afrika, Amerika, bahkan dari Benua Eropa seperti Finlandia, Inggris, tak ketinggalan pula negara-negara maju seperti Tiongkok dan Korea. Iqbal mengakui, mengenalkan NTB ke dunia bukan semata soal meningkatkan eksposur daerah. Diplomasi internasional harus berdampak pada terbukanya akses terhadap investasi, pasar, teknologi, wisatawan, hingga kesempatan kerja dan peningkatan kapasitas masyarakat NTB. Pertemuan dengan Qatar, misalnya, digunakan untuk menjajaki peluang masuknya investasi dan modal swasta. Sementara hubungan dengan negara-negara lain dapat dikembangkan untuk memperluas pasar produk NTB, kerja sama pendidikan dan vokasi, hingga membuka akses bagi tenaga kerja NTB ke pasar internasional. ""Kita tidak ingin tamu-tamu internasional hanya datang, berfoto, lalu pulang. Kita ingin setiap hubungan yang dibangun membuka pintu ekonomi baru bagi NTB,"" kata Iqbal. Lihat juga Video Heboh Ikan 'Kiamat' Oarfish Terdampar di Pantai Pink Lombok Timur [Gambas:Video 20detik] (hrp/fdl) ... Tautan telah disalin putri mahkota swedia kunjungan ntb nusa tenggara barat goodwill ambassador",finance
175,"Jakarta - Pemerintah terus menggenjot pengembangan energi baru, terbarukan, dan konservasi energi (EBTKE) sebagai bagian dari upaya mempercepat transisi menuju sistem energi yang lebih bersih. Berbagai pembangunan infrastruktur seperti pembangkit listrik tenaga surya, pengembangan kendaraan listrik, pemanfaatan panas bumi, bioenergi, hingga berbagai program efisiensi energi terus dikebut. Dalam proses tersebut, Direktur Jenderal Energi Baru, Terbarukan dan Konservasi Energi (EBTKE) Kementrian Energi dan Sumber Daya Mineral (ESDM), Eniya Listiani Dewi mengatakan perlunya ada dukungan dari berbagai pihak. Hal ini guna meningkatkan investasi dan implementasi EBTKE yang ada saat ini. SCROLL TO CONTINUE WITH CONTENT ""Hingga saat ini capaian pengembangan energi baru, terbarukan dan konservasi energi grafiknya naik turun. Dari data kita lihat grafiknya memang naik, capaian investasi dan juga implementasi, tetapi memang kadang-kadang terkoreksi, bahkan triwulan pertama kemarin 18.3%, sekarang terkoreksi sedikit,"" ujar Eniya dalam keterangan tertulis, Selasa (8/9/2026). Lebih jauh, Eniya juga mengapresiasi para pihak yang ikut mendorong dan terlibat aktif baik itu individu maupun korporat yang memiliki komitmen dalam pengembangan energi baru terbarukan. Bahkan pihaknya menyambut baik beberapa kampus yang juga terlibat dalam program tersebut. ADVERTISEMENT ""Di mana ada universitas atau perguruan tinggi, kita overlay dengan sebaran EBT, sehingga di titik mana nanti universitas mana harus jadi center of excellence dari PLTS misalnya"" tambah Eniya. Dalam acara Apresiasi EBTKE 2026, pemerintah juga memberikan penghargaan kepada sejumlah perusahaan, perguruan tinggi, dan individu yang dinilai memiliki kontribusi terhadap pengembangan energi baru terbarukan dan konservasi energi. Untuk kategori Women in Clean Energy diberikan kepada Mada Ayu Habsari dari Asosiasi Energi Surya Indonesia (AESI) yang dinilai memiliki komitmen dan kontribusi nyata dalam pengembangan energi bersih, inovasi, kepemimpinan, pemberdayaan masyarakat, serta percepatan transisi energi di Indonesia. Melalui organisasinya, Mada menjalankan komitmen pengembangan energi bersih yang selama ini menjadi area male domination dengan melibatkan banyak pekerja perempuan. Menurut Mada Ayu Habsari transisi energi membutuhkan kontribusi dari semua pihak, termasuk perempuan. ""Dengan mengakui dan memperkenalkan perempuan yang telah berkontribusi dalam energi bersih dan dekarbonisasi, kita dapat meningkatkan visibilitas mereka sebagai role model, sekaligus mendorong lebih banyak perempuan untuk terlibat dalam sektor energi."" ujar Mada. Rita Kefi dari Yayasan Humanis juga menerima penghargaan dalam subkategori Changemaker. Di mana Rita Kefi dan lembaganya terjun ke lapangan untuk melakukan literasi dan pelatihan kepada kaum perempuan dengan metode menggambar sehingga mereka yang bersekolah juga bisa terlibat untuk kegiatan pelatihan. Kontribusi Rita dan organisasinya merefleksikan perspektif bahwa transisi energi tidak boleh berhenti pada persoalan teknologi dan penurunan emisi. Perubahan sistem energi juga harus memperhatikan siapa yang mendapatkan akses, siapa yang dilibatkan dalam pengambilan keputusan, dan siapa yang memperoleh manfaat sosial maupun ekonomi dari transisi tersebut. Sementara perempuan lainnya yang juga menerima awarding dalam momen itu adalah Novia Utami Putri dari Politeknik Negeri Lampung yang menerima penghargaan untuk subkategori Innovator. Kiprah Novia memperlihatkan pentingnya peran perempuan dalam mendorong inovasi dan pengembangan solusi energi bersih yang aplikatif. Pada saat yang sama, pendidikan vokasi menjadi bagian penting untuk menyiapkan sumber daya manusia yang mampu menjawab kebutuhan sektor energi yang terus berubah. Lihat juga Video JK dan Anaknya Temui Prabowo Bicara Investasi Energi Rp 70 Triliun [Gambas:Video 20detik] (hrp/fdl) ... Tautan telah disalin energi terbarukan konservasi energi transisi energi pembangkit listrik tenaga surya",finance
176,"Jakarta - Lembaga Pembiayaan Ekspor Indonesia (LPEI)/Indonesia Eximbank bersama Direktorat Jenderal Perbendaharaan (DJPb) Kementerian Keuangan RI (Kemenkeu) meresmikan 48 Desa Devisa di Provinsi Kepulauan Babel. Langkah ini menjadi bagian dari sinergi Kemenkeu Satu dalam membangun kapasitas ekspor dari tingkat desa. Hal ini sekaligus mendorong sumber pertumbuhan ekonomi daerah yang lebih beragam. Adapun seluruh Desa Devisa tersebut memiliki kekuatan pada tiga klaster komoditas unggulan yaitu lada, kerajinan lidi nipah, dan olahan perikanan. Masing-masing memiliki karakter produk dan basis pelaku usaha yang dapat dikembangkan untuk menjangkau pasar yang lebih luas. Direktur Pelaksana Keuangan, Operasional, & Teknologi Informasi LPEI Anwar Harsono mengatakan konsistensi menjadi salah satu kunci agar pelaku usaha tidak hanya dapat memasuki, tetapi juga bertahan di pasar global. SCROLL TO CONTINUE WITH CONTENT ""Keunikan produk adalah pintu masuk, tetapi yang membuat pelaku usaha bertahan di pasar ekspor adalah konsistensi. Kapasitas produksi, kualitas dan spesifikasi produk, tata kelola usaha, dan kesiapan finansial harus dibangun bertahap sebelum pelaku usaha berhadapan dengan pembeli luar negeri,"" ujar Anwar, dalam keterangan tertulis, Selasa (8/9/2026). ""Di situlah pendampingan Desa Devisa berperan,"" sambungnya. ADVERTISEMENT Baca juga: LPEI Kucurkan US$ 8,5 Juta Danai Ekspor Gerbong Barang ke Selandia Baru Klaster lada mencakup 34 desa dengan sekitar 400 petani di Kabupaten Bangka Selatan dan Bangka Tengah. Produk yang dihasilkan berupa lada putih dalam bentuk biji dan bubuk. Lada Bangka telah dikenal di pasar global sebagai Muntok White Pepper, memiliki kandungan piperin tinggi yang memberikan karakter pedas tajam, serta telah memperoleh perlindungan Indikasi Geografis (IG). Potensi berikutnya datang dari tujuh desa penghasil kerajinan lidi nipah yang melibatkan 50 perajin di Kabupaten Bangka dan Bangka Tengah. Serat lidi nipah yang tebal, panjang, dan lentur, dengan gradasi warna alami kecokelatan hingga krem, memberikan karakter premium pada produk kerajinan yang sepenuhnya organik dan mudah terurai. Sementara itu, klaster olahan perikanan mencakup tujuh desa dengan 36 pelaku usaha kecil dan menengah di Kabupaten Bangka dan Bangka Tengah. Produk diolah dari hasil tangkapan laut segar, dengan puluhan Industri Kecil Menengah (IKM) yang telah bernaung dalam satu sentra sehingga penguatan dan penjagaan standar kualitas produk dapat dilakukan secara lebih terarah. Sebagai Special Mission Vehicle (SMV) Kemenkeu, LPEI akan mendampingi pelaku usaha mulai dari penguatan kelembagaan dan manajemen ekspor hingga perluasan akses pasar. Pendampingan tersebut meliputi pelatihan prosedur dan dokumen ekspor, penyusunan laporan keuangan berstandar akuntansi, pengenalan market intelligence, pembiayaan pengiriman sampel ke luar negeri, fasilitasi uji laboratorium, hingga keikutsertaan dalam pameran internasional. Langkah LPEI ini didukung oleh sinergi lintas instansi yang solid. LPEI bersinergi dengan DJPb, Bea Cukai, Kementerian Perindustrian RI (Kemenperin), Bank Indonesia (BI) perwakilan Babel, dan Pemerintah Daerah (Pemda) Provinsi Kepulauan Bangka Belitung. Baca juga: Ekspor Tekstil RI Diprediksi Tumbuh 3,2%, Ada Tekanan Vietnam-China Masing-masing institusi memainkan peran strategis dalam membangun ekosistem ekspor yang berkelanjutan, dengan BI, Kemenperin, dan Pemda Babel berfungsi sebagai inkubator UMKM, sementara LPEI, DJPb, dan Bea Cukai menjalankan fungsi sebagai akselerator ekspor. Kepala Kanwil DJPb Provinsi Kepulauan Babel sekaligus Kepala Perwakilan Kemenkeu Babel Muhamad Mufti Arkan menyatakan program ini merupakan bagian dari upaya membangun sumber pertumbuhan ekonomi baru yang lebih beragam, inklusif, dan berkelanjutan dengan menempatkan desa sebagai titik awal pembangunan ekonomi yang berorientasi global. Program Desa Devisa merupakan program pendampingan berbasis community development yang diinisiasi Indonesia Eximbank untuk meningkatkan kapasitas masyarakat lokal dan mengembangkan komoditas unggulan desa hingga mampu menembus pasar ekspor. Program ini sejalan dengan komitmen Indonesia Eximbank pada prinsip Environmental, Social, and Governance (ESG) dan kerangka Sustainable Development Goals (SDGs), sekaligus mendukung Asta Cita Pemerintah. Sinergi ini semakin melengkapi perjalanan LPEI selama 17 tahun dalam mengawal dan mendorong pertumbuhan ekspor nasional. Program ini menjadi bagian dari upaya berkelanjutan LPEI untuk memastikan bahwa pertumbuhan ekspor tidak hanya bertumpu pada pelaku usaha besar, tetapi juga tumbuh dari potensi ekonomi masyarakat di berbagai daerah Indonesia. Video: Komitmen Indonesia Eximbank Perkuat Ekspor Nasional Video: Komitmen Indonesia Eximbank Perkuat Ekspor Nasional (anl/ega) ... Tautan telah disalin lpei kemenkeu desa devisa pertumbuhan ekonomi komoditas unggulan ekspor",finance
177,"Jakarta - Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan program bantuan pangan bakal terus diberikan hingga akhir tahun. Bantuan pangan beras 10 kilogram (kg) per bulan terakhir disalurkan hingga September, dan akan diperpanjang sampai Desember. Airlangga bilang ini merupakan arahan langsung Presiden Prabowo Subianto usai melakukan rapat terbatas di Istana Kepresidenan, Jakarta Pusat, Senin sore kemarin. ""Terkait dengan program-program bantuan yang disiapkan untuk tahun ini, termasuk bantuan beras yang sampai dengan bulan September itu 30 kg. Lalu, arahan bapak presiden itu untuk dilanjutkan di bulan selanjutnya, yaitu Oktober, November, dan Desember,"" beber Airlangga, dikutip Selasa (8/9/2026). SCROLL TO CONTINUE WITH CONTENT Baca juga: Mentan Pastikan Produksi Beras Aman saat El Nino, SPHP Ditambah 1 Juta Ton Sebelumnya, Menteri Koordinator Bidang Pangan Zulkifli Hasan alias Zulhas mengatakan bansos pangan beras akan diberikan untuk periode Oktober, November, dan Desember 2026. Rencananya, penyaluran dilakukan secara sekaligus (dirapel) untuk periode tiga bulan tersebut kepada seluruh keluarga penerima manfaat. Dia mengatakan penyaluran bansos ini menyasar masyarakat kurang mampu yang masuk dalam kelompok desil 1 hingga desil 4. Menurutnya mencakup puluhan juta jiwa. ADVERTISEMENT ""Kita sudah memutuskan bantuan pangan untuk desil 1-desil 4 sejumlah 33 juta sekian (penerima manfaat) ya, rakyat kita yang jumlahnya itu kali 10 kg per bulan. Jadi 30 kg,"" kata Zulhas dalam konferensi pers usai rapat di kantornya, Jakarta Pusat, Senin (7/9/2026) kemarin. Menurutnya, langkah penyaluran bansos yang dilakukan sekaligus ini juga bertujuan untuk membanjiri stok masyarakat. Dengan begitu, permintaan akan beras di pasar dapat turun signifikan. Kondisi ini dinilai dapat ikut menekan kenaikan harga imbas pelemahan produksi beras domestik di tengah musim kemarau kering hingga akhir tahun ini. Lihat juga Video: Hadapi El Nino, Bantuan Beras 30 Kg Dilanjutkan hingga Desember [Gambas:Video 20detik] (hal/ara) ... Tautan telah disalin bantuan beras prabowo subianto program bantuan pangan",finance
178,"Jakarta - Harga emas Antam kembali mengalami penurunan dan melanjutkan tren pelemahan sejak akhir pekan kemarin. Harga emas Antam 24 karat hari turun Rp 10.000 per gram berada di level Rp 2.627.000 per gram. Berdasarkan situs Logam Mulia Antam, Selasa (8/9/2026), satuan harga emas hari ini yang terkecil ukuran 0,5 gram berada di angka Rp 1.363.500. Sementara harga emas 10 gram dijual dengan harga Rp 25.765.000 dan ukuran emas terbesar yakni 1.000 gram (1 kg) dibanderol Rp 2.567.600.000. Jika ditarik dalam sepekan terakhir, harga emas Antam berada dalam rentang Rp 2.624.000-2.670.000 per gram. Sementara dalam sebulan terakhir, harga emas Antam bergerak dalam rentang Rp 2.624.000-2.768.000 per gram. SCROLL TO CONTINUE WITH CONTENT Buyback Emas Harga emas hari ini untuk buyback emas Antam juga turun Rp 10.000 dan berada di level Rp 2.480.000 per gram. Harga buyback adalah jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut. Sesuai Peraturan Menteri Keuangan (PMK) Nomor 34 Tahun 2017, pembelian emas batangan akan dikenakan PPh 22 sebesar 0,9%. Jika ingin mendapatkan potongan pajak lebih rendah sebesar 0,45%, harus menyertakan NPWP untuk transaksinya. ADVERTISEMENT Rincian Harga Emas Hari Ini Harga emas 0,5 gram: Rp 1.363.500 Harga emas 1 gram: Rp 2.627.000 Harga emas 2 gram Rp 5.194.000 Harga emas 3 gram Rp 7.766.000 Harga emas 5 gram: Rp 12.910.000 Harga emas 10 gram: Rp 25.765.000 Harga emas 25 gram: Rp 64.287.000 Harga emas 50 gram: Rp 128.495.000 Harga emas 100 gram: Rp 256.912.000 Harga emas 250 gram: Rp 642.015.000 Harga emas 500 gram: Rp 1.283.820.000 Harga emas 1.000 gram: Rp 2.567.600.000 Demikian rincian harga emas hari ini keluaran Antam 1 gram hingga 1.000 gram, Selasa (8/9/2026). Lihat juga Video: Harga Emas Antam Ambruk Hari Ini [Gambas:Video 20detik] (igo/fdl) ... Tautan telah disalin harga emas buyback emas investasi emas emas antam harga emas hari ini tren harga emas",finance
179,"Jakarta - Indeks Harga Saham Gabungan (IHSG) cukup bergairah pada perdagangan pagi ini. IHSG dibuka hijau pada pembukaan perdagangan. Dikutip dari data perdagangan RTI, Selasa (8/9/2026), IHSG dibuka di level 6.639,51 pada pembukaan pukul 09.00 WIB. Sekitar lima menit kemudian IHSG masih meroket ke zona hijau hingga menguat 0,40% secara harian atau naik 26,55 poin ke level 6.646,22. IHSG paling tinggi diperdagangkan pada level 6.652,53 dan terendah 6.636,93. Sebanyak 310 saham menguat, 143 saham melemah, dan 235 saham stagnan. SCROLL TO CONTINUE WITH CONTENT Baca juga: Simak Rekomendasi Saham saat IHSG Loyo Volume perdagangan pagi ini tembus 2,76 miliar saham dengan perputaran uang Rp 875,74 miliar. Frekuensi perdagangan menyentuh 143.550 kali. ADVERTISEMENT Meski menguat, IHSG masih jauh lebih lemah dibandingkan posisi awal tahun hingga minus 23,12%. Sementara secara tahunan juga melemah 11,41%. Lihat juga Video: IHSG Tertahan Meski Sentimen Global Positif, Investor Tunggu Aturan Baru BEI [Gambas:Video 20detik] (hal/ara) ... Tautan telah disalin ihsg ihsg menguat",finance
